Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-28T21:03:59.695Z,worker-mdniznhld6k7ass2io,192.168.1.102,4,"Chrome on Windows",Disconnected
2025-07-28T21:04:00.177Z,worker-mdnlikcicih1wc9bqhw,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:04:01.323Z,worker-mdnlil8loro23w9f5eg,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:04:06.229Z,worker-mdnk7p2uw2dovv157u,192.168.1.101,4,"Chrome on Windows",Disconnected
2025-07-28T21:04:06.860Z,worker-mdnliq747cpk89tg564,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:04:07.268Z,worker-mdnk7sjxqnv3w4t89z,192.168.1.101,4,"Chrome on Windows",Disconnected
2025-07-28T21:04:07.665Z,worker-mdnliqtm0sq3f49t7vjk,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:04:08.962Z,worker-mdnk7txr0n8k92qt107,192.168.1.101,4,"Chrome on Windows",Disconnected
2025-07-28T21:04:09.465Z,worker-mdnlis7xv2cce70c61,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:04:22.843Z,worker-mdnlj1cvgoxhnhuy3il,192.168.1.104,8,"Chrome on Android",Connected
2025-07-28T21:04:31.265Z,worker-mdnlj851xdhkifhea6d,192.168.1.107,8,"Chrome on Android",Connected
2025-07-28T21:05:15.207Z,worker-mdnj8vq6whikoxu96xh,192.168.1.105,8,"Chrome on Android",Connected
2025-07-28T21:08:08.240Z,worker-mdnlhmioomow6meipsm,192.168.1.108,8,"Firefox on Windows",Connected
2025-07-28T21:08:08.243Z,worker-mdnlil8loro23w9f5eg,192.168.1.102,4,"Chrome on Windows",Connected
2025-07-28T21:08:08.262Z,worker-mdnlidkn8xses58ba3a,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:08:08.264Z,worker-mdnli6p7ykz57i6s64c,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:08:08.265Z,worker-mdnli5eiqcxecc7ghk,192.168.1.100,4,"Chrome on Windows",Connected
2025-07-28T21:08:08.265Z,worker-mdnlis7xv2cce70c61,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:08:08.273Z,worker-mdnliekzvngvc5sy9i,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:08:08.286Z,worker-mdnlicfqvtcfdpo1em,192.168.1.114,8,"Firefox on Windows",Connected
2025-07-28T21:08:08.288Z,worker-mdnj8vq6whikoxu96xh,192.168.1.105,8,"Chrome on Android",Connected
2025-07-28T21:08:08.409Z,worker-mdnlj1cvgoxhnhuy3il,192.168.1.104,8,"Chrome on Android",Connected
2025-07-28T21:08:08.515Z,worker-mdnlj851xdhkifhea6d,192.168.1.107,8,"Chrome on Android",Connected
2025-07-28T21:08:08.709Z,worker-mdnliqtm0sq3f49t7vjk,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:08:08.757Z,worker-mdnliq747cpk89tg564,192.168.1.101,4,"Chrome on Windows",Connected
2025-07-28T21:08:09.217Z,worker-mdnlikcicih1wc9bqhw,192.168.1.102,4,"Chrome on Windows",Connected
